"filename","year","state","density"
"1925_Oregon_Portland_Washington_24-2-hair.png",1925,"Oregon",0.282565854544715
"1925_Oregon_Portland_Washington_26-1-hair.png",1925,"Oregon",0.21396741819771
"1925_Oregon_Portland_Washington_26-2-hair.png",1925,"Oregon",0.26672679539939
"1925_Oregon_Portland_Washington_27-0-hair.png",1925,"Oregon",0.392359978916025
"1925_Oregon_Portland_Washington_27-5-hair.png",1925,"Oregon",0.274751535643972
"1925_Oregon_Portland_Washington_28-0-hair.png",1925,"Oregon",0.244675849815014
"1925_Oregon_Portland_Washington_28-7-hair.png",1925,"Oregon",0.210836777090799
"1925_Oregon_Portland_Washington_29-3-hair.png",1925,"Oregon",0.311486404755391
"1925_Oregon_Portland_Washington_29-6-hair.png",1925,"Oregon",0.296030690350412
"1925_Oregon_Portland_Washington_30-1-hair.png",1925,"Oregon",0.275166373072058
"1925_Oregon_Portland_Washington_31-1-hair.png",1925,"Oregon",0.29646268463193
"1925_Oregon_Portland_Washington_31-5-hair.png",1925,"Oregon",0.359085886518624
"1925_Oregon_Portland_Washington_3-1-hair.png",1925,"Oregon",0.222814255476707
"1925_Oregon_Portland_Washington_32-2-hair.png",1925,"Oregon",0.237161979695666
"1925_Oregon_Portland_Washington_32-6-hair.png",1925,"Oregon",0.350100761792512
"1925_Oregon_Portland_Washington_34-2-hair.png",1925,"Oregon",0.321534138187133
"1925_Oregon_Portland_Washington_35-0-hair.png",1925,"Oregon",0.245055889241108
"1925_Oregon_Portland_Washington_35-1-hair.png",1925,"Oregon",0.286420614892016
"1925_Oregon_Portland_Washington_35-6-hair.png",1925,"Oregon",0.260292647066274
"1925_Oregon_Portland_Washington_35-8-hair.png",1925,"Oregon",0.267126109305932
"1925_Oregon_Portland_Washington_36-0-hair.png",1925,"Oregon",0.205621234279408
"1925_Oregon_Portland_Washington_36-3-hair.png",1925,"Oregon",0.257224985048319
"1925_Oregon_Portland_Washington_36-7-hair.png",1925,"Oregon",0.233730646029957
"1925_Oregon_Portland_Washington_37-2-hair.png",1925,"Oregon",0.253415514444735
"1925_Oregon_Portland_Washington_37-6-hair.png",1925,"Oregon",0.226555116594797
"1925_Oregon_Portland_Washington_3-7-hair.png",1925,"Oregon",0.222211169039638
"1925_Oregon_Portland_Washington_38-2-hair.png",1925,"Oregon",0.343894424956533
"1925_Oregon_Portland_Washington_38-3-hair.png",1925,"Oregon",0.240625893151977
"1925_Oregon_Portland_Washington_38-6-hair.png",1925,"Oregon",0.238266190749844
"1925_Oregon_Portland_Washington_6-1-hair.png",1925,"Oregon",0.212370733713825
"1925_Oregon_Portland_Washington_6-7-hair.png",1925,"Oregon",0.270810684154042
"1925_Oregon_Portland_Washington_7-1-hair.png",1925,"Oregon",0.212982951209575
"1925_Oregon_Portland_Washington_7-4-hair.png",1925,"Oregon",0.307696303395773
"1925_Oregon_Portland_Washington_7-6-hair.png",1925,"Oregon",0.313434488662204
"1925_Oregon_Portland_Washington_8-2-hair.png",1925,"Oregon",0.273605619561366
"1925_Oregon_Portland_Washington_9-0-hair.png",1925,"Oregon",0.235736334746804
"1925_Pennsylvania_Pittsburgh_South_2-5-hair.png",1925,"Pennsylvania",0.350836782352852
"1925_Pennsylvania_Pittsburgh_South_3-1-hair.png",1925,"Pennsylvania",0.518392327092483
"1925_Pennsylvania_Pittsburgh_South_3-5-hair.png",1925,"Pennsylvania",0.402992978819613
"1925_Pennsylvania_Pittsburgh_South_4-1-hair.png",1925,"Pennsylvania",0.400329579599045
"1925_Pennsylvania_Pittsburgh_South_4-3-hair.png",1925,"Pennsylvania",0.4064349802497
"1925_Texas_Houston_Milby_2-88-hair.png",1925,"Texas",0.431030450391489
"1925_Texas_Houston_Milby_4-83-hair.png",1925,"Texas",0.365254368472447
"1925_Texas_Houston_Milby_5-99-hair.png",1925,"Texas",0.47552365784497
"1925_Texas_Houston_Milby_6-121-hair.png",1925,"Texas",0.356177647471965
"1925_Texas_Houston_Milby_7-114-hair.png",1925,"Texas",0.501840041156145
"1925_Texas_Houston_Milby_8-92-hair.png",1925,"Texas",0.470407345242747
"1925_Washington_Everett_Everett_7-0-hair.png",1925,"Washington",0.22689827578268
"1926_California_Brentwood_Liberty-Union_0-3-hair.png",1926,"California",0.217784488509465
"1926_California_Brentwood_Liberty-Union_0-5-hair.png",1926,"California",0.125376993489136
"1926_North-Carolina_Winston-Salem_Richard-J-Reynolds_28-5-hair.png",1926,"North-Carolina",0.28344094766908
"1926_Texas_Houston_Milby_1-101-hair.png",1926,"Texas",0.423394122290704
"1926_Texas_Houston_Milby_1-104-hair.png",1926,"Texas",0.452906453906876
"1926_Texas_Houston_Milby_1-105-hair.png",1926,"Texas",0.390366716560241
"1926_Texas_Houston_Milby_3-95-hair.png",1926,"Texas",0.264259118234173
"1926_Texas_Houston_Milby_6-76-hair.png",1926,"Texas",0.567724507626456
"1926_Texas_Houston_Milby_7-83-hair.png",1926,"Texas",0.475032289213526
"1927_California_Brentwood_Liberty-Union_1-2-hair.png",1927,"California",0.175536421582784
"1927_California_Brentwood_Liberty-Union_5-4-hair.png",1927,"California",0.382923020106518
"1927_California_Brentwood_Liberty-Union_6-3-hair.png",1927,"California",0.152452015572994
"1927_Missouri_Kansas-City_Paseo_0-6-hair.png",1927,"Missouri",0.22053242074622
"1927_Missouri_Kansas-City_Paseo_10-5-hair.png",1927,"Missouri",0.292248106042826
"1927_Missouri_Kansas-City_Paseo_10-7-hair.png",1927,"Missouri",0.355076283048672
"1927_Missouri_Kansas-City_Paseo_14-1-hair.png",1927,"Missouri",0.19159705110461
"1927_Missouri_Kansas-City_Paseo_1-4-hair.png",1927,"Missouri",0.28970214047457
"1927_Missouri_Kansas-City_Paseo_15-0-hair.png",1927,"Missouri",0.408407450977412
"1927_Missouri_Kansas-City_Paseo_16-2-hair.png",1927,"Missouri",0.25519176229074
"1927_Missouri_Kansas-City_Paseo_16-5-hair.png",1927,"Missouri",0.170987261883261
"1927_Missouri_Kansas-City_Paseo_17-4-hair.png",1927,"Missouri",0.321947542753574
"1927_Missouri_Kansas-City_Paseo_18-1-hair.png",1927,"Missouri",0.258158609429986
"1927_Missouri_Kansas-City_Paseo_19-1-hair.png",1927,"Missouri",0.22752661192418
"1927_Missouri_Kansas-City_Paseo_20-2-hair.png",1927,"Missouri",0.312253406466741
"1927_Missouri_Kansas-City_Paseo_2-6-hair.png",1927,"Missouri",0.28359569416554
"1927_Missouri_Kansas-City_Paseo_3-1-hair.png",1927,"Missouri",0.305948011951733
"1927_Missouri_Kansas-City_Paseo_3-6-hair.png",1927,"Missouri",0.335106256074178
"1927_Missouri_Kansas-City_Paseo_5-4-hair.png",1927,"Missouri",0.303500120105192
"1927_Missouri_Kansas-City_Paseo_6-0-hair.png",1927,"Missouri",0.282813403396682
"1927_Missouri_Kansas-City_Paseo_6-7-hair.png",1927,"Missouri",0.240017338603805
"1927_Missouri_Kansas-City_Paseo_7-4-hair.png",1927,"Missouri",0.246744466862963
"1927_Missouri_Kansas-City_Paseo_7-6-hair.png",1927,"Missouri",0.240965718852671
"1927_Missouri_Kansas-City_Paseo_8-6-hair.png",1927,"Missouri",0.209824436124006
"1927_Missouri_Kansas-City_Paseo_9-2-hair.png",1927,"Missouri",0.283031229799305
"1927_North-Carolina_Cooleemee_Cooleemee_1-1-hair.png",1927,"North-Carolina",0.251937344196669
"1927_North-Carolina_Cooleemee_Cooleemee_2-2-hair.png",1927,"North-Carolina",0.240355677890989
"1927_North-Carolina_Cooleemee_Cooleemee_3-1-hair.png",1927,"North-Carolina",0.265001675381744
"1927_Virginia_Arlington_Washington-Lee_2-0-hair.png",1927,"Virginia",0.218669452872421
"1927_Virginia_Arlington_Washington-Lee_3-1-hair.png",1927,"Virginia",0.229283731276778
"1927_Virginia_Arlington_Washington-Lee_4-0-hair.png",1927,"Virginia",0.195536477882092
"1927_Virginia_Arlington_Washington-Lee_7-0-hair.png",1927,"Virginia",0.288011114368306
"1927_Virginia_Arlington_Washington-Lee_7-1-hair.png",1927,"Virginia",0.25527084139871
"1927_Virginia_Arlington_Washington-Lee_7-3-hair.png",1927,"Virginia",0.265935015007188
"1927_Virginia_Arlington_Washington-Lee_8-0-hair.png",1927,"Virginia",0.253110277195258
"1928_Missouri_Kansas-City_Paseo_0-0-hair.png",1928,"Missouri",0.265315691877432
"1928_Missouri_Kansas-City_Paseo_0-1-hair.png",1928,"Missouri",0.188051669195805
"1928_Missouri_Kansas-City_Paseo_10-5-hair.png",1928,"Missouri",0.20012153432818
"1928_Missouri_Kansas-City_Paseo_1-0-hair.png",1928,"Missouri",0.239679288031026
"1928_Missouri_Kansas-City_Paseo_12-2-hair.png",1928,"Missouri",0.226469574708037
"1928_Missouri_Kansas-City_Paseo_12-3-hair.png",1928,"Missouri",0.172857579866972
"1928_Missouri_Kansas-City_Paseo_12-5-hair.png",1928,"Missouri",0.298089475741582
"1928_Missouri_Kansas-City_Paseo_12-6-hair.png",1928,"Missouri",0.23603824502845
"1928_Missouri_Kansas-City_Paseo_12-7-hair.png",1928,"Missouri",0.291156744176612
"1928_Missouri_Kansas-City_Paseo_13-2-hair.png",1928,"Missouri",0.215579143305015
"1928_Missouri_Kansas-City_Paseo_13-4-hair.png",1928,"Missouri",0.279594465974467
"1928_Missouri_Kansas-City_Paseo_1-3-hair.png",1928,"Missouri",0.198818994174153
"1928_Missouri_Kansas-City_Paseo_15-0-hair.png",1928,"Missouri",0.291155264980962
"1928_Missouri_Kansas-City_Paseo_15-6-hair.png",1928,"Missouri",0.204645558644862
"1928_Missouri_Kansas-City_Paseo_16-1-hair.png",1928,"Missouri",0.176567713390492
"1928_Missouri_Kansas-City_Paseo_16-5-hair.png",1928,"Missouri",0.277629458979755
"1928_Missouri_Kansas-City_Paseo_16-7-hair.png",1928,"Missouri",0.23225340898135
"1928_Missouri_Kansas-City_Paseo_18-5-hair.png",1928,"Missouri",0.277797964580219
"1928_Missouri_Kansas-City_Paseo_18-6-hair.png",1928,"Missouri",0.305385496407722
"1928_Missouri_Kansas-City_Paseo_19-2-hair.png",1928,"Missouri",0.201338725614995
"1928_Missouri_Kansas-City_Paseo_19-7-hair.png",1928,"Missouri",0.247908754495004
"1928_Missouri_Kansas-City_Paseo_20-0-hair.png",1928,"Missouri",0.166306502200414
"1928_Missouri_Kansas-City_Paseo_20-4-hair.png",1928,"Missouri",0.1987014056871
"1928_Missouri_Kansas-City_Paseo_21-5-hair.png",1928,"Missouri",0.286463468025867
"1928_Missouri_Kansas-City_Paseo_22-1-hair.png",1928,"Missouri",0.359291593202821
"1928_Missouri_Kansas-City_Paseo_24-0-hair.png",1928,"Missouri",0.268706227403907
"1928_Missouri_Kansas-City_Paseo_24-2-hair.png",1928,"Missouri",0.181958312592463
"1928_Missouri_Kansas-City_Paseo_24-4-hair.png",1928,"Missouri",0.382688192616541
"1928_Missouri_Kansas-City_Paseo_24-5-hair.png",1928,"Missouri",0.133740857904978
"1928_Missouri_Kansas-City_Paseo_25-0-hair.png",1928,"Missouri",0.218888593158415
"1928_Missouri_Kansas-City_Paseo_25-7-hair.png",1928,"Missouri",0.279839925372356
"1928_Missouri_Kansas-City_Paseo_2-5-hair.png",1928,"Missouri",0.282682197135983
"1928_Missouri_Kansas-City_Paseo_26-0-hair.png",1928,"Missouri",0.211731187769939
"1928_Missouri_Kansas-City_Paseo_28-4-hair.png",1928,"Missouri",0.234835679454517
"1928_Missouri_Kansas-City_Paseo_29-4-hair.png",1928,"Missouri",0.294343429638772
"1928_Missouri_Kansas-City_Paseo_29-5-hair.png",1928,"Missouri",0.312426676087697
"1928_Missouri_Kansas-City_Paseo_3-0-hair.png",1928,"Missouri",0.216046345609544
"1928_Missouri_Kansas-City_Paseo_3-1-hair.png",1928,"Missouri",0.184809300737067
"1928_Missouri_Kansas-City_Paseo_4-0-hair.png",1928,"Missouri",0.213049322227105
"1928_Missouri_Kansas-City_Paseo_4-1-hair.png",1928,"Missouri",0.235714229235362
"1928_Missouri_Kansas-City_Paseo_4-3-hair.png",1928,"Missouri",0.206082310483395
"1928_Missouri_Kansas-City_Paseo_5-0-hair.png",1928,"Missouri",0.239528875277464
"1928_Missouri_Kansas-City_Paseo_5-5-hair.png",1928,"Missouri",0.220132242791975
"1928_Missouri_Kansas-City_Paseo_5-7-hair.png",1928,"Missouri",0.223490717748105
"1928_Missouri_Kansas-City_Paseo_6-5-hair.png",1928,"Missouri",0.284027835831104
"1928_Missouri_Kansas-City_Paseo_7-6-hair.png",1928,"Missouri",0.200810666970878
"1928_New-York_Brooklyn_Thomas-Jefferson_11-3-hair.png",1928,"New-York",0.243859612984489
"1928_New-York_Brooklyn_Thomas-Jefferson_13-0-hair.png",1928,"New-York",0.301502992934581
"1928_New-York_Brooklyn_Thomas-Jefferson_19-2-hair.png",1928,"New-York",0.383506978283014
"1928_New-York_Brooklyn_Thomas-Jefferson_38-0-hair.png",1928,"New-York",0.318700495724494
"1928_New-York_Brooklyn_Thomas-Jefferson_56-3-hair.png",1928,"New-York",0.252993529006819
"1928_New-York_Brooklyn_Thomas-Jefferson_62-4-hair.png",1928,"New-York",0.229532740930493
"1928_New-York_Brooklyn_Thomas-Jefferson_65-5-hair.png",1928,"New-York",0.357999250255261
"1928_New-York_Brooklyn_Thomas-Jefferson_94-1-hair.png",1928,"New-York",0.199195193000177
"1928_North-Carolina_Henderson_Henderson_0-3-hair.png",1928,"North-Carolina",0.172037456335206
"1928_North-Carolina_Henderson_Henderson_8-1-hair.png",1928,"North-Carolina",0.273057494334865
"1928_Ohio_Cleveland_Collinwood_f-0-0-hair.png",1928,"Ohio",0.418266971256637
"1928_Ohio_Cleveland_Collinwood_f-10-2-hair.png",1928,"Ohio",0.226222708525934
"1928_Ohio_Cleveland_Collinwood_f-10-5-hair.png",1928,"Ohio",0.276727927998055
"1928_Ohio_Cleveland_Collinwood_f-11-2-hair.png",1928,"Ohio",0.306033779687664
"1928_Ohio_Cleveland_Collinwood_f-1-1-hair.png",1928,"Ohio",0.191704346923176
"1928_Ohio_Cleveland_Collinwood_f-12-7-hair.png",1928,"Ohio",0.159189325904395
"1928_Ohio_Cleveland_Collinwood_f-14-4-hair.png",1928,"Ohio",0.365257831648284
"1928_Ohio_Cleveland_Collinwood_f-1-4-hair.png",1928,"Ohio",0.243863229132393
"1928_Ohio_Cleveland_Collinwood_f-15-3-hair.png",1928,"Ohio",0.312264708471469
"1928_Ohio_Cleveland_Collinwood_f-15-4-hair.png",1928,"Ohio",0.267542641999802
"1928_Ohio_Cleveland_Collinwood_f-15-5-hair.png",1928,"Ohio",0.268349639969413
"1928_Ohio_Cleveland_Collinwood_f-1-7-hair.png",1928,"Ohio",0.196738463000374
"1928_Ohio_Cleveland_Collinwood_f-3-1-hair.png",1928,"Ohio",0.345883081851912
"1928_Ohio_Cleveland_Collinwood_f-3-7-hair.png",1928,"Ohio",0.320906402059357
"1928_Ohio_Cleveland_Collinwood_f-5-3-hair.png",1928,"Ohio",0.347292268449931
"1928_Ohio_Cleveland_Collinwood_f-5-6-hair.png",1928,"Ohio",0.36592451860878
"1928_Ohio_Cleveland_Collinwood_f-6-1-hair.png",1928,"Ohio",0.299804022991203
"1928_Ohio_Cleveland_Collinwood_f-7-4-hair.png",1928,"Ohio",0.357856901714092
"1928_Ohio_Cleveland_Collinwood_f-8-4-hair.png",1928,"Ohio",0.331807267694058
"1929_California_Brentwood_Liberty-Union_0-1-hair.png",1929,"California",0.232794166868208
"1929_California_Brentwood_Liberty-Union_1-7-hair.png",1929,"California",0.291494286239506
"1929_California_Brentwood_Liberty-Union_3-2-hair.png",1929,"California",0.295794492864023
"1929_Kansas_Kansas-City_Rosedale_0-0-hair.png",1929,"Kansas",0.21006007573966
"1929_Kansas_Kansas-City_Rosedale_f-1-1-hair.png",1929,"Kansas",0.219393185375211
"1929_Kansas_Kansas-City_Rosedale_f-2-3-hair.png",1929,"Kansas",0.185823093890744
"1929_Kansas_Kansas-City_Rosedale_f-4-7-hair.png",1929,"Kansas",0.236723691672985
"1929_Kansas_Kansas-City_Rosedale_f-5-2-hair.png",1929,"Kansas",0.249515110212905
"1929_Missouri_Kansas-City_Paseo_0-6-hair.png",1929,"Missouri",0.352256287231119
"1929_Missouri_Kansas-City_Paseo_0-9-hair.png",1929,"Missouri",0.244537450374651
"1929_Missouri_Kansas-City_Paseo_10-5-hair.png",1929,"Missouri",0.280077239065883
"1929_Missouri_Kansas-City_Paseo_11-7-hair.png",1929,"Missouri",0.255327196587612
"1929_Missouri_Kansas-City_Paseo_12-3-hair.png",1929,"Missouri",0.281503686128551
"1929_Missouri_Kansas-City_Paseo_12-6-hair.png",1929,"Missouri",0.157151719810234
"1929_Missouri_Kansas-City_Paseo_13-9-hair.png",1929,"Missouri",0.222555323826545
"1929_Missouri_Kansas-City_Paseo_15-5-hair.png",1929,"Missouri",0.306645011596261
"1929_Missouri_Kansas-City_Paseo_16-2-hair.png",1929,"Missouri",0.323904763539923
"1929_Missouri_Kansas-City_Paseo_16-8-hair.png",1929,"Missouri",0.334358691827214
"1929_Missouri_Kansas-City_Paseo_16-9-hair.png",1929,"Missouri",0.170337186944178
"1929_Missouri_Kansas-City_Paseo_17-7-hair.png",1929,"Missouri",0.22911254831589
"1929_Missouri_Kansas-City_Paseo_17-8-hair.png",1929,"Missouri",0.259376871055602
"1929_Missouri_Kansas-City_Paseo_19-8-hair.png",1929,"Missouri",0.273654501005397
"1929_Missouri_Kansas-City_Paseo_22-6-hair.png",1929,"Missouri",0.283358597939153
"1929_Missouri_Kansas-City_Paseo_23-9-hair.png",1929,"Missouri",0.247170033057985
"1929_Missouri_Kansas-City_Paseo_26-6-hair.png",1929,"Missouri",0.242351021551655
"1929_Missouri_Kansas-City_Paseo_3-10-hair.png",1929,"Missouri",0.264916204742248
"1929_Missouri_Kansas-City_Paseo_5-8-hair.png",1929,"Missouri",0.217666997114272
"1929_Missouri_Kansas-City_Paseo_6-7-hair.png",1929,"Missouri",0.308135041952624
"1929_Missouri_Kansas-City_Paseo_7-0-hair.png",1929,"Missouri",0.221886901785618
"1929_Missouri_Kansas-City_Paseo_7-8-hair.png",1929,"Missouri",0.28538956849155
"1929_Missouri_Kansas-City_Paseo_9-10-hair.png",1929,"Missouri",0.220177084562698
"1929_New-York_Brooklyn_Thomas-Jefferson_14-4-hair.png",1929,"New-York",0.225264250281711
"1929_New-York_Brooklyn_Thomas-Jefferson_17-4-hair.png",1929,"New-York",0.18961794739631
"1929_New-York_Brooklyn_Thomas-Jefferson_19-6-hair.png",1929,"New-York",0.188625989899243
"1929_New-York_Brooklyn_Thomas-Jefferson_30-1-hair.png",1929,"New-York",0.126075159400154
"1929_New-York_Brooklyn_Thomas-Jefferson_32-2-hair.png",1929,"New-York",0.0924344509337508
"1929_New-York_Brooklyn_Thomas-Jefferson_37-0-hair.png",1929,"New-York",0.147833522506461
"1929_New-York_Brooklyn_Thomas-Jefferson_52-0-hair.png",1929,"New-York",0.222063960084619
"1929_New-York_Brooklyn_Thomas-Jefferson_9-3-hair.png",1929,"New-York",0.201533036927951
"1929_Ohio_Cleveland_Collinwood_0-5-hair.png",1929,"Ohio",0.281521331468126
"1929_Ohio_Cleveland_Collinwood_0-9-hair.png",1929,"Ohio",0.299320921836405
"1929_Ohio_Cleveland_Collinwood_1-1-hair.png",1929,"Ohio",0.376204963533322
"1929_Ohio_Cleveland_Collinwood_15-1-hair.png",1929,"Ohio",0.258124955342401
"1929_Ohio_Cleveland_Collinwood_17-7-hair.png",1929,"Ohio",0.289679101763669
"1929_Ohio_Cleveland_Collinwood_17-9-hair.png",1929,"Ohio",0.247716996674681
"1929_Ohio_Cleveland_Collinwood_18-1-hair.png",1929,"Ohio",0.378265157338546
"1929_Ohio_Cleveland_Collinwood_19-6-hair.png",1929,"Ohio",0.318807402709952
"1929_Ohio_Cleveland_Collinwood_20-2-hair.png",1929,"Ohio",0.230395408159464
"1929_Ohio_Cleveland_Collinwood_21-4-hair.png",1929,"Ohio",0.322775293933615
"1929_Ohio_Cleveland_Collinwood_23-5-hair.png",1929,"Ohio",0.171249756827965
"1929_Ohio_Cleveland_Collinwood_24-0-hair.png",1929,"Ohio",0.271822626741525
"1929_Ohio_Cleveland_Collinwood_24-3-hair.png",1929,"Ohio",0.221378730208721
"1929_Ohio_Cleveland_Collinwood_25-7-hair.png",1929,"Ohio",0.309538117118656
"1929_Ohio_Cleveland_Collinwood_4-5-hair.png",1929,"Ohio",0.322185289984374
"1929_Ohio_Cleveland_Collinwood_7-3-hair.png",1929,"Ohio",0.272143113233864
"1929_Ohio_Cleveland_Collinwood_7-7-hair.png",1929,"Ohio",0.301669677538794
"1929_Ohio_Cleveland_Collinwood_9-5-hair.png",1929,"Ohio",0.331831143211061
"1929_Pennsylvania_Pittsburgh_Langley_11-4-hair.png",1929,"Pennsylvania",0.163763176739111
"1929_Pennsylvania_Pittsburgh_Langley_14-4-hair.png",1929,"Pennsylvania",0.192119417651127
"1929_Pennsylvania_Pittsburgh_Langley_14-5-hair.png",1929,"Pennsylvania",0.147323335749593
"1929_Pennsylvania_Pittsburgh_Langley_2-2-hair.png",1929,"Pennsylvania",0.263827245026438
"1929_Pennsylvania_Pittsburgh_Langley_6-2-hair.png",1929,"Pennsylvania",0.229850484403164
